mint,dev_holding_pct,top_10_holding_pct,tx_velocity_1m,has_socials,funded_from_cex,is_success
7F6YfCy7uuYZVep8TvU5UihrQ49ZRxwBetcsFMBSpump,26.8249999999999,27.222996100097003,8,1,0,0
ytxCmbPMEyLfLrhFrNRQ1GJufwvdaBSuTCkTwwapump,0.0,0.24067591658780002,8,1,0,0
9YCkbiVm2XYmzm5Px4DBnVRgX8yf76jq2AEYTwxepump,0.0,0.21925563959240002,12,1,0,0
zXNr2KmF1vFNnH4xDBCcgdKSNXwjz6WpsrsFBUspump,3.4612903225806,3.4612903225806,1,1,0,0
J1y3A8YYmh9qiN8wdrRBWpSfApoSXY7bbLA1grBkpump,2.1039215686274,11.4518786066672,37,1,0,0
HW5sgahJ56pgxeFjY5UHgDRcGHbb9XGMbjnWJLvSpump,0.0,41.2827428348205,23,1,0,1
AgAeba6oqPnijKssTPfChQAoTFGGUYzL3gJ1inAKB4EZ,3.7951768488745,37.336087758540096,11,1,0,0
5aFiJbZg43QwDkftHiHwJqpoLpeATWvLNMF5VY79eCCH,0.0,0.1940269286421,7,1,0,0
iedRHhLNVZw4wTTtzwpUnuTCumg6gnK7U1sCYFC4fGt,0.0,27.7142538409316,386,1,0,1
5KgGLvCxQ4P1N8HA98Af4z9vqQ5rvTfBz7xc3Ys8pump,0.0,0.2822029068229,5,1,0,0
GDMxoxbyCGXVMnNht42AU2Pun3aTQWma3mmx5SAtvqSz,0.0,31.9135832,33,1,0,0
5KFjwSUJpAQz3ZVrQFJa2LRUf4Gq24NozZcNKvuR7DQk,0.0,0.544343077123,7,1,0,0
BvF4VCYooaiNCzLUdPyvYfdWuttxER829qTvi4q2pump,0.0,0.4757507269756,11,1,0,0
HEwysCMqV9B6wJdqLiLDyNWe3tNvMKjqAPGt2LSqjEQd,15.3285714285713,15.4057781706701,2,1,0,0
3D1PZcwDt5Z53guKhjRjyh8tGzeoRG4TokFjci7UfmYX,0.0,0.381392023629,11,1,0,0
12z1h9LiAZugRax1Wni7oWwxh2N9oMa2xisAh2eTpump,0.0,0.2921268209044,14,1,0,0
2sn4BnNeeXQvVAFWT1FUNRT733y6GvQR93mqhTZbkZZk,0.0,0.5037245628666001,11,1,0,0
6vSWN7KqUYPtH2Gj2CmUNmk1H4WfCDkH9UHjLputpump,0.0,2.4901939766368,5,1,0,0
4yTfKu37VupXsVvKJrqKgjFJXXEPgiyUfoJJWiAjpump,0.0,5.110560266006,4,1,0,0
64X15BN5cNN6ZcvEJhVMBLRvZBdmS2C3NK4LdRpppump,0.0,71.2494899751741,6,1,0,1
j5rsPzdE5AXYRPgiE28BoZ3xdAR2EBMSqquVGzmpump,0.3529253499102,79.31,7,1,0,1
A3Kmq8DRPU3WkXAeyiYehHqB5VnKWBcVuJgaGCj8GGjT,0.0,0.11067868303339999,8,1,0,0
GZPN3ciMnRYPWJQdqEZvQNa6z44GGYeCrtittSRApump,0.0,5.8501729014336,13,1,0,0
5ivv31j6Ae8YKxqjzWscWtd68AzhyqMYkpSZ64gqpump,5.9141732283463995,5.9141732283463995,1,1,0,0
2QWMd7Vqz21rxZ5LoZ5nLRExL1J2CvJ52GwW337Fpump,7.3310559006211005,21.5657500476707,6,1,0,0
9T8Q6C9d8S2CUtyUSgGSLmDqrPyTEJBHyGh3fbvzpump,0.0,5.1303944340329,16,1,0,0
HcuBCeMd9P8LkxbvrMoTdQVFKh8dTu4HB24cVjR7pump,0.0,30.0989966704712,22,1,0,1
3CLyMvjx3qpgd6Xbz3Rox2A5ktrsNvymJfp3DCafpump,9.7545454545454,14.056095168729,9,1,0,1
59FUac12q9jyvLd9w17gBDofesGcfEiZ8WGFeCd7pump,1.7590163934426002,15.724999725204999,18,1,0,1
9Z3V9L5y3KajDe3MMFrBRXS8dUcy9CpfxqojsM1tT1tD,5.9779981114258005,13.6421334698695,11,1,0,0
22wo1r8F8fibp6dPj2tjWXp4XBwRkwkrPDFE3Rs3pump,10.15,15.6499998584307,102,1,0,1
F3kTh7QChEFmczJMx7bD35Je4GM1VJi6Sb2DqmcnNv5Y,0.0,0.0714856762134,3,1,0,0
6EnRdxyDH7MMReyS3Cu5D6GfTRoMJ18nygXHe9xdpump,2.1999999999999997,2.2089999999999996,2,1,0,0
HYtT7AaRqZBxBzeRXBtqC6ttB7rwEwxQok38hbWTFGMV,0.0,0.3719940653961,6,1,0,0
Gsxxf9e9HqSgnvNvcTBsQJTpJdMpUpYnoa3s5WhJpump,0.0714856762158,0.4332024842298,6,1,0,1
38znzaKHHR8SC9EFghwvmZ52i8Lpdcwn1jcqgxewpump,3.4612903225806,7.5211466938048,8,1,0,0
5bV7qrVaEZJWNQn6edzcqN8NAWhZayJYtJ3gh2zqpump,6.7062499999998995,16.23135315415,11,1,0,0
6d1fDG25NS8sbPbvjZJxCqs4sRj4cHgEHS5bZSd6pump,8.253846153846101,28.259884220418304,51,1,0,1
C7t3e1t24V7Q2R4vmTrzqr91omFrasmSYR1TGjhqpump,0.3564784053156,0.4637246967583,3,1,0,0
4qdgKDpA6evBUWs1tizmjYB5qtzEQuDAEMwAALwCpump,9.523799999999999e-09,0.2883834209692,8,1,0,0
4qnNnpvFVcvCTYiqztzhAKLwfm69tupR5tjyMv8zpump,0.0,1.0796064703281,10,1,0,0
BScyAxzhczpsZnCAeejN4UwQWxkBfzGWRUAm8jFYpump,0.0,12.7069938289719,4,1,0,0
EosL38pdFrZphmy1qXujwEDHaxfNB8DizHSzRSQGpump,9.7545454365867,41.9718705862,123,1,0,0
Fz1iCCWZfq7xga9m5kt86jLNJ5gwHqncNkcY3omdpump,0.0,36.3974754830599,105,1,0,1
3MQ9A33WdrJaDTewZZxMty7wqQ3zddNBaiMGxn3Tpump,0.0,15.577953105690302,3,1,0,1
CEev7Px31TG9VxAX1rLUkiSQgPh6pn1nK2tRdDo5pump,6.7062499999998995,7.483575560089201,44,1,0,0
kSqNKA1KuDhWsXWDFZC4kji9ncmguwwGDbSL2yTpump,0.0,0.0714809123297,3,1,0,0
Wj6jvKGJBA1DUHk2JNBYLxJzerH86qvQxM19TFLpump,0.0,34.0700335667185,18,1,0,0
5K8XbCcocgNZHgTEuj18BHgAJyzRSUMXzkixKM3Upump,0.8867768595041001,4.9470588234,6,1,0,0
QzJZJbNvA1gC1DsXu7v1DbvAicAhfzL8o7ZT2zYpump,0.0,79.31,3,1,0,1
H2jCXrgm44stvG7DqSi6Dr1CkXEWvbP5LY2MTpsdpump,9.7545454545454,9.7548454545454,4,1,0,0
BZpch7QfZYE5gh8qkNquSiQB8cgDUfw678YYUkHPpump,0.0,17.617686487394803,46,1,0,1
HQ8MGKMQeLKy38uUbRVbGZLNRjtsCo8uoFZb6GJ8pump,0.0,0.1822299051844,7,1,0,0
HQP4Z6P3RpYbeQiv8DVe1XwUBQ9e7t4yqi7PWGj1pump,0.0,0.615486272438,8,1,0,0
EGcUKT8PZhX3edc3FCayq45iudRLwvqC7DZwztp7pump,0.0,0.0,2,1,0,1
2KtVs37p7E1r4iWuNhdKGoqggwufQk4gZvUHPK53pump,3.353125,15.4405748809212,23,1,0,0
GJ2ToV6XUXGpKozKyvzSGc9YsSnav3rYnsUpN3vjTTX4,9.7545454545454,26.8973624705815,10,1,0,0
DKHcPGAu3mkLrY9PxnM7F3kFpjK8iv3GL8TZvmbTtWZN,4.4565495207667,4.4565495207667,4,1,0,0
2qVK5vJnbdHuMrq12evqoTAmgEnowCrQFPtiLSUTpump,0.0,0.3718572240054,15,1,0,0
6K1pHpaq6qLiC1McLotHAJCTgxsRyTY17aGP4YUfpump,0.0,1.5063579117522,19,1,0,0
Bvx11LV5sonx744FR5bBytn8RGCvTzgQTEKTKD4Kpump,0.0,56.1951988487578,41,1,0,1
2X1aJy7dTd5bvBeRu4Ejm2fTA65FxQUt1BszLPGApump,0.0,76.8415182994527,53,1,0,1
2aEpaAJxetoJRqchNqC97A4xGLJNRAhonEwG35q2pump,6.674804626445701,6.6779500264457,4,1,0,1
4jhx5az5SMxc7qrSRCDE7GE2q82DgaXEXqRqYEywpump,0.0,0.1447167520319,3,1,0,0
BYkUNAz4Xo3Sbduidd2hgn3V5jSpF5CTrkBkBGCopump,0.0,0.1823222113028,13,1,0,0
BFR7uQjhGv9VoR3cMXjgPQh5WQxcVCKKhqQ7JJB9pump,0.0,4.784076433121,5,1,0,0
2BuAV4evGPUaVCdbNVM1FjA94a6BVsRGMksU4uCCpump,9.7545454545454,10.7328969999999,5,1,0,1
HwDdERLXBcQqpYFzfyPRbgHUSPNCVuuJwCG9CDB9pump,0.0035765474483999997,3.702530346921,9,1,0,0
7bHJPXRQyUwtW7smKnLoJ1xMAeaUd52xgtDohCJVpump,0.0,0.107251055324,9,1,0,1
J2ixgaBrqCFj8tfheo6gMgBBPSmWPYbeEtf7Wbupump,4.126923076923,4.168923076923,6,1,0,0
2xCAn69wCobibxZxnYBckVo3b5w5MPFS7d6Y85hJpump,12.6235294117647,12.6235294117647,5,1,0,0
3wQETigWe2TWNAtT1mgoUQ24sY7hpb5W6VNe6USQCem7,0.0,0.5352066179192,10,1,0,0
H2Na4xDpqioHcnCJFXXWXSKBt3pH64r7UA2TMiRhpump,0.0,0.0886770884813,8,1,0,0
gLtB65jGE8fSsdMVNDKNXtZdppEyH63sh95vCqJpump,4.086062452399,57.197011283148505,24,1,0,1
FLcBhVecVoGRpJyTtXjXSw9ZvQwovSjLHWTr3dYgpump,3.4612903225806,3.4612903225806,5,1,0,0
J6J6WEGUJbXMJEAZaonT6PQ2DHW7EQfd1z294aXWpump,0.0,0.36701684346360003,9,1,0,0
HE5gwJD1fizHBkzjjQXiy9TLCRUJNo9mLderJuoTpump,0.0,1.6930104230532002,3,1,0,0
GXPs5udqXmsC4uAWCxtZnBv4Zf169Hy4SNQvJr5Jpump,8.253846153846101,17.3562971521319,7,1,0,0
9TEJTuC5o9LTMu9aDnYLGRKWTA9Kv4wPe8oHa8rupump,0.1071928071928,0.1975786933384,9,1,0,0
26PcNSXqJupdVBQCZzs7bsBGuZUNBFajsPqjCJPapump,8.4059907834101,8.4059907834101,3,1,0,1
4ghFq764T5P1Q6qC6xgsGpNsjwJmmkdDz7BdfzT8pump,0.1785357737104,1.5843255739709,6,1,0,0
DhTjn5zdzUt5iqa4sVDubjqH77UbqisLJ1iLgBpVpump,1.1674579624134,7.3465766183453,3,1,0,0
2obgDc1yDnPA1dtTFtcaoEJSGN8ZKfiegZ8HqxhDWrzo,1.0000000000000001e-07,0.0001505435202,9,1,0,1
HeXw4iaNwtuPXUMPYo221yUxuG2qBHnreWwsdUZzpump,0.0,0.8140385130236001,6,1,0,0
8oEHKQYYYavrfVXnF8qAHmJF18DWJwnvhwz6Wqktpump,5.0,38.3328986634761,49,1,0,1
79htUzKxauW56BnbpUcnuFuhTeLF2QyhWBELGcagpump,0.0,28.7881454240423,24,1,0,0
78cbLwqo3uhz8kPb3p8BcoDe6ga8FVjV96AnzTqYpump,0.0,1.8707520251895,78,1,0,0
Dus1m35sTpiGgaiHNo5QgspHV3vaWjptKqmUQLmUpump,0.0,2.5547619047619,4,1,0,0
8ke6UcLFBEc3TSGGt3veqBxmjTu82wL9s8nGPZMdpump,0.0,5.754290708425501,6,1,0,0
HiwPCz2UrCw2Bz4Jg2f57nXagNm9nFGoMWVKrXo6pump,5.0476478793922,30.294293271524097,122,1,0,1
5oVxNETh9Pt7seZbFCDEVqF5S3JeDWnfJ5aHxLUXpump,0.0,0.8224035290207,15,1,0,0
3LJZoL9c9ss3F2LMky9jcqiob8g4kBkBGZficWgdpump,0.0,8.1913843110784,111,1,0,1
962bfiWWMhS1TgwmeJ7DVdS488zV4N2idqPpwbeEpump,2.7870129870129,16.8216052228568,19,1,0,0
EzEFMQzzmBj1UWsxXe8akPKuxst6CMteUBSo7VsTsGDw,0.0,0.3536343272602,7,1,0,0
8Jph7AWTTfoUVSWS1hsFGTYneTFzsPn1fXM6arA7pump,0.0,0.6286373081844,13,1,0,1
5swrvzA5JXHC9jWboZratox3CPG3j7SDWpUAxrLipump,0.0357547484171,0.7317493926192,9,1,0,0
AxxXFCVqUW8sXnQ5Q78wvJye2WtXJrUwjf1wPT7Upump,2.7870129870129,76.87466918714509,12,1,0,1
BAdU82r2pmDaNSn4cxs5seTodUkUEB1SHWbbnXMUpump,2.1039215686274,2.1039215686274,1,1,0,0
2fuCPqcymiKHdPq3v8TtLXobXksnSJyCw48KbpU6pump,0.0,0.7993656440851,8,1,0,0
B3GjJgjSJccjjQExzPK7YSCW7eJ2FaiyVwGEsZDhpump,0.0,0.30419222135659996,18,1,0,1
9D8PbBrW5EFbvvhcYsmVThneLh5TpKejnvTx6u88pump,2.7870134831168,13.6806746435704,15,1,0,0
8kRmac5VgiGXYGEnaoNMrKXnnTTarK7uTLfKi8ptpump,17.8833333333333,17.9825992469527,5,1,0,1
5gMnsW7N67m8t2QBkmfWw4GigcNRspFLY85MZhG2pump,1.0623762376237,4.784076433012499,3,1,0,0
Af4NXNg14fx9YwX5Pp7dRwYCpJrAfgh8ttfTX28Upump,1.7590163934426002,7.273756935971,6,1,0,0
BGP7a2jUgAXf3Nqd7GgV2ZavBW8K8EhBMszZsz6zpump,9.4580547112462,9.4727733973151,4,1,0,0
3kkN8vq4Uktv8V29ohryygeeTKvQSwMtenZoLiBWpump,6.7062499999998995,9.2802226318832,4,1,0,0
BfGcqoi8vF5gtfYuAEL38hPHiEXdpLSqZufsWjX4pump,26.8249999999999,29.1587942823551,8,1,0,1
7Afx1wB5wtQcUfMmH3mvC3WS8JU4GwZr9E9Me7oFpump,0.0,0.25292037466600004,6,1,0,0
6LZBBqxYgLUPhXbed9qodFhXo1yWVHdS9eQ9z5Fdpump,0.0,6.7249110592785,5,1,0,0
AZMdR9zNsAAu6XQ5TXSsaibPZeUj1VDbnLbwSYPYpump,0.0,0.7311675863762,8,1,0,0
ENyiaWuMRxptkdqSjUFTCEb83KuTd9KBQBstRpr6pump,2.4807228915662,6.0906122710935,4,1,0,0
AvDq9Zy6cjyh5K15Dh2Y7abMYXbY7VWY5aFWiPmpump,0.0,79.03829591439539,12,1,0,1
GjyXeXFEmoWWLjY265obVrzfBTt19GvSnWGwVhnPpump,0.0,0.1068299574004,55,1,0,0
4eYL5SQb2BJDaiwZ37qiNNEcogB8N4LjpoPV7XUppump,0.1428761651131,0.21417165668410001,4,1,0,0
9LSQuX5r1HphS8k3CqaAtAo4zdTFqnQXchQHaW159LHU,0.0,0.5917696443721,17,1,0,0
d9qqtwcHdxjRZQY9sTaLRvYgHwvDNYwN6fprrW9pump,0.0,0.3619061377894,13,1,0,0
BprHnw4GNbqC1Z87fyAXJtqNA7FWT4L4nQm3r6Zpump,9.4580547112462,19.2497290309887,9,1,0,0
BKvHxHs5Lu4DARSicy1y5VCZ4Dp731CaaDYVQg3qpump,0.0,17.8429957294004,368,1,0,1
7sKcwycJL8MFfBsa8xVMRYM1UdftFaT3bYHLcxyUpump,0.71059602649,4.8167248162925,3,1,0,1
9cWBqiWvjh1fX3arfsbKZCGouVLiH6wANDKnbi3Tpump,0.0,0.7407568718363,12,1,0,0
AvBYBdQDK2Mj19Uov22NKrnQrVyXaP6jRromhG5aiuVt,0.0,5.4102098133155,61,1,0,0
5NhvZsuVtD6eJ9q84deZkJ1yuaUBXejm5DttZqktpump,0.0,0.35758201836209996,9,1,0,0
2ThhNrGNkuEJ4z4uL9ZuJE39No8qCvh55iugL8oRpump,0.001,1.2133338172511001,12,1,0,0
8neMkefnEcWKCkaDzpqYo5VnJxJMDT6bKLUjtT57pump,0.0,4.6528394092647005,8,1,0,0
28EBgM68S4wxnzpSt2LxujFHa4cdFpEYoqNqQqf6wBvf,0.0,36.6017177154493,39,1,0,0
AJB86fvdCj2NqR9YUCQDReonZU2NXwumD2xS6ZYyriD6,15.328571428571399,15.328571428571399,3,1,0,0
AF41fE9JNq5ucDfSLxNBg4g3PiQbt3HoTbbhrrVepump,0.71059602649,1.8920465447104,8,1,0,1
H1fJ4tWKvnYdXbfd14mAtje4LKtcdG1c4WA11x5HhVHf,6.70625,6.70625,1,1,0,0
GeVCt1SyUXDsekP6p46TH4g3YSiAw2nCEeNTwcMSpump,0.0,0.3890846717242,9,1,0,0
5ZgbjLa2aSfPX4tUqRYSe7qujRfHBz1Sa3PxiYUapump,0.0,0.5744238437167,4,1,0,0
6R5UrRca6pdfM4j1xTn3kBR292g9cwjAnJTwcmzXpump,0.0,28.9037306428359,550,1,0,1
EECUYYtU6QjVrn4EuGtiDBrok6NKBqcizwXS5ttUpump,0.0,2.5153066619449,5,1,0,0
9qnksUgqh35PyosNbkwB3BS3ngCtZJtg5bxtSVLipump,0.0,0.42426610050799995,12,1,0,0
3UDSJ2cpux3LCk9DG67MN7fiuGm1opSEZagJs6c3pump,0.3564784053156,4.2919999998738,2,1,0,0
jmkvKXtC95GFK7xideAvgzJadBkdrAWMAzqMCgfpump,0.0,10.2116499240052,12,1,0,0
5HFC581K9KF5uCKtc3xtCLPCfiZ8gDp5sX1yX9KHLyif,0.0,37.0151723331035,21,1,0,0
dp5qgenZ2KBhieJGpd6DEfuNiGg2vuC85ZFgUy2pump,0.0,19.7180735234509,4,1,0,1
5Fvdr3UrTsQB7CUfWYRAJoYkbZoeYdFKAwxJG2Qypump,6.7062499999998995,13.2256055359509,8,1,0,0
A74qeSsLeaw5apiqJYBRLYMdMdbKjL85Xx4wuQWTpump,0.0,0.07050422517760001,16,1,0,0
DCWy5vL4t33wgHsdyLRpy8wS4n3jRvyh7Jwm5Ux5pump,0.0,0.3441220206934,13,1,0,0
DkWf2NhuSP1UrgmDyYeK4Zs4w8d1fCKCCdVpEqi5pump,0.0,0.3299630713976,10,1,0,1
2YEqT73dND2tx6zCNvZtFB56LEkvA8u7qiLyUHz6p6TU,0.0,48.7877380168582,89,1,0,1
GMpvdXf28hyFpRkzbRowRUQwMP29po8fVWouWRUtpump,0.0,5.9995517048929,29,1,0,0
HHCXP7VkNsHphS7xsTht3omMuUsZeAozgoNbHJkqpump,0.0,2.4582376,6,1,0,0
3DeZtEGbQTRC8GP4w5Kw2v6T66VA523ZhWZChTcYpump,3.4612903225806,7.115521380920101,6,1,0,0
GHw73WBL3PpDxh5L7b1SPbNcd8YbpnZTvW2yApMqpump,0.0,0.14770532632549999,5,1,0,0
2McD8GajE7uQQSRr1e6i3SwDgg3NLeHNQYzW1wTJpump,0.0,2.0709302515051,13,1,0,0
7dcrKv8XxmNjbAy73NNUo79V1W9ARx18Bk29bph6pump,0.0,0.9694982497577,7,1,0,0
3AuYLhmzJTFzaJXwe6dJLvUo5ruJvbNUAFbvFeTppump,0.0,6.574480449605501,7,1,0,1
2mXmcxrtQ2oZTZyZ95TNpJd2DmXAtGsQfTuFGAMSpump,0.0,36.2506584025704,80,1,0,1
DbvcB6wdgqDEmez8R4vR7pg9yzpwYBeWTZ4Y3oXfpump,15.328571428571399,18.499778201126,14,1,0,1
BqNvWPYtaCdKpATg52CXpXdH4UmxejFzrNg1idUTpump,0.71059602649,0.744739113496,4,1,0,0
DoYmiN3Zf2nLtzB16koLmai1W2aRuy55qJVFKdZ2rLjJ,3.4612903225806,3.7834406517156998,4,1,0,0
BA4wL1kVbYfXTRWwY2XPHXAHmNuGBJa8nozjfwRbpump,1.4118421052630998,1.4118421052632,8,1,0,1
8YzPfo4vjPqe8Ax8wHMXDfTbRNUMzgF6mTBbjcgapump,0.0,6.7062499999998995,3,1,0,0
CrXfcY3gsBn4WqbwDcPWUfqYx5krFJFGTG22FfNipump,0.0,0.6394655659312,8,1,0,0
56MnF3xurn4yazLtVV958LpxyESQcKHyLEKASqPGpump,0.7458788480635,5.9859705718703,3,1,0,0
J3jxaHJNJfL9q7Hh8JGQcLAuzesH4VtTpAkYnAqTpump,0.0,0.3774578703914,10,1,0,1
FkXf2XGzvvE8cf2AEKDsKbsPP6YxtBUMWwWWzYQDpump,0.0,6.7062499999998995,1,1,0,0
teWBZnQgkV7Gc2rs7TfQdomay2ibiEakA3Z4aPcpump,3.4612903225806,46.1503449649286,78,1,0,1
8NqDDRVB4RxJN6J4MJoN8xp4MyL2x9BUKvvYCTZXpump,0.0,0.21378460866050003,19,1,0,0
4VEgA4MC4KH1aU9AYuQmcTtwq366sUEgeDgrcpRg9vRX,0.0,0.8307096774192999,4,1,0,0
66UXmjCQ64NoWm48RQYu6curowuZSKDqxDxoH6i2PPdw,0.0,1.3656376826956,15,1,0,0
5qGz6ZhKKTxwYJicgMPavtchokMSf6rHwzGUN3v5pump,0.1785357737104,6.0530862678413,7,1,0,0
Qk35xgAA3YQwPaZ1mG3pu3XpqTgN5giELED9rDZpump,3.5766665e-06,0.0714844889962,2,1,0,0
BL2BtEGRV83ZZsBisRToxJkjM2393jWXx2s4rKxspump,0.0,0.5360329943679,11,1,0,0
4nEedvVo2XfXgXtxeo9dGgXQDUDtXaww1zdcyeCxpump,0.0,7.2775633748173005,15,1,0,0
HFa6Pd27bAjeoDNC8DxcZWm3uHPLdYvR4DR6oaxopump,0.0,22.8546435336701,42,1,0,1
GMmeYbpskKrtPUcdj1tdWsJdV5BxN2y2kSNpHBC9pump,4.9470588235294,4.9470588235294,3,1,0,0
9g7z2BWv5a3qjPkvSVHzgJikQB6tzWZCENCvPgwdpump,8.253846153846101,8.253846153846101,5,1,0,1
ANTduhSh96xL443vBKTv84prpJ1QpncD7EcPD7wHpump,0.2180901563815,3.5483512901504,6,1,0,0
4Lkw2V6oQUZzkqQbt2ym7kGZGhUrTcR4GFfAN4JCpump,7.15332856e-05,7.15332856e-05,1,1,0,0
Ei8SqTW3YfYXJ2J8JCYa1nybSqfBx8rvnBUfSRHLpump,0.032180345896199995,1.8247533321759002,5,1,0,0
7Cw9qjcU77jX4WQgfyoTFnEd6QGwUsS2aPYRR14jpump,0.0,7.59168604791,7,1,0,0
D5aJFDxWinxRTGBJDRnEXWbY8i3rmh7ggUVF3GSjpump,0.0,0.5389894344054,11,1,0,0
9S8GUNXusS6YSa64RtDqT3cxThNFu6Qj4HkYiaFEpump,0.0,0.21430698186429997,13,1,0,0
n4RHheYVUWZRkvXUZipFDpXr2eN4Vk4VLJCCrQCpump,3.1952929868119,9.6958160173392,7,1,0,0
DVdPjQhd5hk296GcVvpvbCvRWPiDV4vU9jUywQ6upump,0.40611553784849996,0.5133618292912,5,1,0,0
71J3UfwHVQGwkMmaD6Yecie3yA8FaZ1ZzQF82WEZpump,0.0,0.3943222734251,24,1,0,0
3icH3k2LwKUHgYs37djtusVWcC8ZFBTWZ5vQPKCdpump,9.333311267076699,41.8240213923915,54,1,0,1
9BSJCDhS1Ja6NnMienZJ8X2zxGg21RZj7yzpFeYgpump,1.0623762376237,37.8055296327104,77,1,0,1
CBM4ep5rk8GwkPgyk64rMNbVdGRpAo39Wu72kJJNpump,2.25806e-08,4.4014230832439,6,1,0,0
8T5kEdCSWbhcSmtnLim7uTpZicoVuS9UcLofbQhfpump,4.8101884870096,9.129193591059,6,1,0,0
8UcMDm2afZFMG6d3UKpPDuoYUpRKpo4YPhfVtXxBpump,0.3564784053156,0.7475378761052,5,1,0,0
C25kNdsAkBgTty6bauzf1EFPGF7xMw7emuFESrryV9r4,63.7999999999999,79.0663807344147,19,1,0,1
24ZD83YjJNUHLtF4tU1K65nHeVTWt3ZdHFqsv6Nxpump,0.0,3.4944411300894997,4,1,0,0
BRDW6FcTr9FmLh7wwFR3T3spCmCruN8Karp2KLxAFRoW,4.3463115,40.5689101,245,1,0,0
GZXCCobjB3tcptcwPoA643XHzhyVwk1Zy73G39Jwpump,1.7590163934426002,1.7590163934426002,3,1,0,0
69hYEDMsyLsGa9zdS5NF1QeFWskVyC4WBYfAuJvWpump,0.0714856762158,0.29063132720470003,6,1,0,0
87Xt3FSN5LmaoJwKTXb6rG7bLizExRyztrY9qnyKpump,3.4612903225806,49.1443759653236,105,1,0,1
DMU1ksbCy2NzsnHQ3F6YMA7PujHQhgL5s23ai9fNpump,0.0,0.21468886887139998,8,1,0,0
HoGansA38qyfiHtXdaXvx5sTHBmSqVBFV45fy3VHpump,5.1095238095238,5.1753595247911,5,1,0,1
Hvt4Gp5EoUavJ212nJxjkBZAkR1GeBdk5JytK8Jipump,0.0,3.1770637653351,7,1,0,0
HrtU1mKvT1kCiLgPFd9TaTkYDig28CinbuhL56mRpump,6.7062499999998995,7.033510421988701,5,1,0,0
AsKzkLcR7mWCMKPdM3tLVnS5cNPoNTkP2UiFzHqDpump,0.0,61.891823319634,27,1,0,1
kVLCSHsgQ3EXCvaKEKVt942XuMg6rn4L9tDFN2Zpump,0.71059602649,0.7838282895257,2,1,0,0
EoANbxc5CnvzsEMrMEnxTyoXed8dnpDwnmAGu74Rpump,0.0,0.6603806689744,10,1,0,0
3oBnbVRVSZeb2NtyurZ2cg3bNcDqokyzENpznNSjpump,7.0196261682242,35.1144425076695,71,1,0,0
7UzYA3bVLJSTXZh7Gz54ZVZ7bxivHHHyWBv2ig93pump,0.0,0.41118246532049996,7,1,0,0
5DBVk6wu8qSQ5Jz3ykDBTDgiMsnqyfqwUsgRDHbNpump,0.0,0.8944893045518,6,1,0,0
AifcPgzUHJWzXyj7ZmSMETgdnTuz1i4qT9ztnZk8pump,0.1785357737104,0.8878503009014,6,1,0,0
BZ2u1A6412Cg18ahW6BuJsDxGFiAXYLg6Tvqe4Wdpump,0.0,12.6235294117647,1,1,0,0
AXMP1wZUrxJZCmLCAnTnFKhkrYaAQdvDA6mrybWvpump,0.0,0.1988965971871,14,1,0,0
66LxMUbCjHUHSw2UZXtZ6mqiyXsnNcFcqdFccu7Xpump,0.0,10.1437370178409,11,1,0,0
A3nXSvJQaJfAUnjjWYGddqTC8BCiM8vjy3ht9vPhpump,0.0,0.2936374202714,12,1,0,0
D5DZeKesFrM3C8DnoMqL3rHzUCqaJ99diNWDo52tpump,0.0,0.07129720373010001,9,1,0,0
H12zsbPJGPxcNY9F4C961pnEgUxDAsDM7wRoLezWpump,5.1095238095238,5.1255792466182,6,1,0,0
61JnB4eeLts3M5exnePr6TNAEYZfUr5v3hjUKSaVpump,4.126923076923,4.1305240884378005,4,1,0,0
G5HGYCds7Y5y292ts5Mu5XQBjD5hBuFSHHpEc5Ppump,5.432911392405,5.432911392405,1,1,0,0
EjjD2rVsVE9haJY9Xh6LeoJpgSYDgDmn9tHSAtigpump,3.4612903225806,3.4944411312344,6,1,0,0
8gE6SumPtxtZ82ufGGsJgQ3x2aoP5v8BKbfZ1JWpump,0.0,3.5379485986575996,8,1,0,0
2rfAJnv3DHdCSJ9u6DceGrrPHxBzsBdKFhgKkyWGpump,0.0,7.3451862888348,11,1,0,0
XjJa6myWxLBACiUke1ZXFxC4UNaUdWasfV5yYQdpump,3.4612903225806,5.8191737936202,4,1,0,0
Bb6izuqJa9Ra4vJVxWNCH34bKvHiGWy1QfCRVqMypump,67.0624999999999,79.1571400103831,25,1,0,1
7TMfYHWGoLQ5hVc5cydHmwC3AiWbgSwpQMBUBxkppump,6.7062499999998995,9.485119184875499,3,1,0,0
Dd7TRHW8qKF87KFbQWPqcfCBAX4dorumsCgtY61Spump,0.0,53.2431457945271,50,1,0,1
7B45iwdiK9hKMV7Ni7msS3b9c6Vp56uupo8nnmPvg9Hs,0.0,1.3599355688656,17,1,0,0
HyPhfbgTAWXo1L4UMizKx8KnuybFUavpwQrb4NaHUUFp,0.0,0.1605821871145,8,1,0,0
Ho1ekFYJkZFkEACfMW7EEuxKucNkzW6M6kwRCC8LgBtQ,0.0,22.142313587566502,34,1,0,0
GZkVWrxLFejZtw8pGP2Ntnf1Xxo5PTn8hEiBR4Nxpump,3.4612903225806,3.9280646087057,6,1,0,0
C5DyY26mVLe2Zffa91L44xw9egAJK53M2HyvvDjypump,1.4118421052630998,5.4345231877966,3,1,0,0
